-0.886495 0.462737 -0.708329 -0.705883 0.290234 -0.407142 -0.323359 -0.381365 0.28146 -0.413256 0.479011 -0.143347 0.0948927 -0.490913 -0.201446 -0.457624
-0.821887 0.56965 -0.747315 -0.66447 0.267778 -0.42225 -0.33933 -0.367227 0.254443 -0.430417 0.476092 -0.152762 0.0832716 -0.493017 -0.201474 -0.457611
-0.744453 0.667674 -0.783581 -0.621289 0.245095 -0.435808 -0.353477 -0.35363 0.2351 -0.44128 0.472566 -0.163344 0.0697008 -0.495118 -0.201642 -0.457538
-0.556125 0.831099 -0.821762 -0.569831 0.219071 -0.449453 -0.367783 -0.338726 0.213474 -0.452138 0.467956 -0.176117 0.0524825 -0.497238 -0.202437 -0.457186
-0.333219 0.942849 -0.859951 -0.510376 0.189442 -0.462722 -0.38329 -0.321074 0.173163 -0.469057 0.461623 -0.192105 0.0312424 -0.499023 -0.204625 -0.456211
-0.21307 0.977037 -0.89423 -0.447608 0.158146 -0.474331 -0.399443 -0.300741 0.104785 -0.488897 0.452608 -0.212475 0.00584152 -0.499966 -0.209002 -0.454223
-0.0895955 0.995978 -0.920537 -0.390656 0.129272 -0.483 -0.414501 -0.279623 0.00647684 -0.499958 0.440303 -0.236924 -0.0238429 -0.499431 -0.215743 -0.45106
0.0352769 0.999378 -0.938275 -0.34589 0.10608 -0.488617 -0.426727 -0.260584 -0.103069 -0.489261 0.425353 -0.262821 -0.0550057 -0.496965 -0.223133 -0.44745
0.0352769 0.999378 -0.948875 -0.315652 0.0900114 -0.491831 -0.435353 -0.245902 -0.202304 -0.457245 0.404846 -0.293428 -0.0865846 -0.492446 -0.229338 -0.444302
0.159599 0.987182 -0.954459 -0.298343 0.0808104 -0.493426 -0.440239 -0.237044 -0.27409 -0.41818 0.376324 -0.329212 -0.12153 -0.485006 -0.232991 -0.442397
0.159599 0.987182 -0.957907 -0.287079 0.075445 -0.494275 -0.442561 -0.23268 -0.319486 -0.384615 0.343354 -0.363467 -0.160515 -0.473534 -0.234663 -0.441512
0.159599 0.987182 -0.960546 -0.278121 0.0719437 -0.494797 -0.443396 -0.231084 -0.346709 -0.360268 0.310902 -0.391587 -0.202746 -0.45705 -0.235202 -0.441226
0.159599 0.987182 -0.963478 -0.267787 0.0670781 -0.49548 -0.445209 -0.227572 -0.368451 -0.338 0.281955 -0.412918 -0.244415 -0.43619 -0.23535 -0.441147
0.159599 0.987182 -0.966597 -0.256301 0.0614489 -0.49621 -0.447444 -0.223146 -0.389533 -0.313471 0.254394 -0.430446 -0.283182 -0.412078 -0.235525 -0.441053
0.159599 0.987182 -0.969504 -0.245075 0.0558725 -0.496868 -0.449648 -0.21867 -0.407009 -0.29042 0.22765 -0.445169 -0.316963 -0.386697 -0.235713 -0.440953
0.159599 0.987182 -0.971837 -0.235655 0.0511391 -0.497378 -0.451474 -0.214874 -0.418274 -0.273947 0.199037 -0.458677 -0.344643 -0.362245 -0.235848 -0.440881
0.28143 0.959582 -0.973746 -0.227639 0.0470999 -0.497777 -0.452945 -0.211756 -0.425927 -0.261889 0.167299 -0.47118 -0.371292 -0.334877 -0.235956 -0.440823
0.28143 0.959582 -0.975481 -0.220084 0.0433312 -0.498119 -0.454287 -0.208862 -0.434749 -0.246968 0.129382 -0.48297 -0.399042 -0.301273 -0.236036 -0.44078
0.28143 0.959582 -0.977222 -0.212218 0.0394992 -0.498437 -0.455603 -0.205974 -0.444914 -0.228147 0.0848197 -0.492753 -0.425973 -0.261816 -0.236117 -0.440737
0.28143 0.959582 -0.978875 -0.204458 0.0357562 -0.49872 -0.456821 -0.20326 -0.454036 -0.209407 0.038441 -0.49852 -0.44853 -0.220954 -0.236171 -0.440708
0.28143 0.959582 -0.980298 -0.197522 0.0324376 -0.498947 -0.457894 -0.200831 -0.461633 -0.19208 -0.00769383 -0.499941 -0.465121 -0.183473 -0.236225 -0.440679
0.28143 0.959582 -0.981298 -0.192494 0.0299705 -0.499101 -0.458754 -0.198859 -0.468591 -0.17442 -0.0484353 -0.497648 -0.476341 -0.151986 -0.236278 -0.44065
0.28143 0.959582 -0.98195 -0.189139 0.0283253 -0.499197 -0.459371 -0.19743 -0.474692 -0.15706 -0.0826457 -0.493122 -0.48448 -0.123609 -0.236332 -0.440621
0.28143 0.959582 -0.982341 -0.1871 0.0274417 -0.499246 -0.459713 -0.19663 -0.480412 -0.138578 -0.113864 -0.486862 -0.490686 -0.0960588 -0.236413 -0.440578
0.28143 0.959582 -0.982738 -0.185001 0.0264056 -0.499302 -0.460186 -0.195522 -0.487028 -0.113152 -0.142574 -0.479242 -0.495473 -0.067129 -0.236507 -0.440527
0.28143 0.959582 -0.983287 -0.182062 0.0248512 -0.499382 -0.460875 -0.193891 -0.49315 -0.0824815 -0.167321 -0.471173 -0.498648 -0.0367511 -0.236601 -0.440477
0.28143 0.959582 -0.984067 -0.177799 0.0228394 -0.499478 -0.461612 -0.192132 -0.497469 -0.0502436 -0.188509 -0.463103 -0.499948 -0.00721246 -0.236655 -0.440448
0.28143 0.959582 -0.985071 -0.17215 0.0203088 -0.499587 -0.462254 -0.190581 -0.499578 -0.0205376 -0.207381 -0.454965 -0.499664 0.0183264 -0.236722 -0.440412
